"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","mintue","player"
"2129","Golden State Warriors","11/25/16",2016,3,6,11,"shot_yes","Reverse Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",18,-2,30,"green"
"2130","Golden State Warriors","11/10/16",2016,1,1,52,"shot_no","Reverse Layup Shot","2PT Field Goal",2,"Denver Nuggets",-17,11,11,"green"
"2131","Golden State Warriors","11/4/16",2016,3,9,12,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,27,"green"
"2132","Golden State Warriors","3/24/17",2016,2,4,25,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,20,"green"
"2133","Golden State Warriors","3/24/17",2016,2,6,19,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,18,"green"
"2134","Golden State Warriors","12/30/16",2016,1,8,32,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,4,"green"
"2135","Golden State Warriors","1/18/17",2016,1,8,45,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,4,"green"
"2136","Golden State Warriors","3/14/17",2016,3,11,42,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,25,"green"
"2137","Golden State Warriors","10/25/16",2016,3,8,56,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,28,"green"
"2138","Golden State Warriors","10/30/16",2016,3,2,59,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Phoenix Suns",-4,2,34,"green"
"2139","Golden State Warriors","2/28/17",2016,3,5,29,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,31,"green"
"2140","Golden State Warriors","12/20/16",2016,2,2,7,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,22,"green"
"2141","Golden State Warriors","1/25/17",2016,4,1,50,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1,47,"green"
"2142","Golden State Warriors","11/23/16",2016,2,0,27,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,24,"green"
"2143","Golden State Warriors","2/10/17",2016,2,0,39,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,24,"green"
"2144","Golden State Warriors","3/26/17",2016,1,7,51,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,5,"green"
"2145","Golden State Warriors","12/20/16",2016,3,5,15,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,31,"green"
"2146","Golden State Warriors","12/1/16",2016,4,5,9,"shot_yes","Running Finger Roll Layup Shot","2PT Field Goal",1,"Houston Rockets",4,11,43,"green"
"2147","Golden State Warriors","12/20/16",2016,1,7,31,"shot_no","Running Finger Roll Layup Shot","2PT Field Goal",1,"Utah Jazz",4,13,5,"green"
"2148","Golden State Warriors","11/3/16",2016,1,6,38,"shot_no","Running Jump Shot","2PT Field Goal",3,"Oklahoma City Thunder",0,33,6,"green"
"2149","Golden State Warriors","11/16/16",2016,2,1,0,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Toronto Raptors",15,11,23,"green"
"2150","Golden State Warriors","12/28/16",2016,1,11,26,"shot_yes","Running Layup Shot","2PT Field Goal",0,"Toronto Raptors",4,7,1,"green"
"2151","Golden State Warriors","1/16/17",2016,1,1,11,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-4,11,11,"green"
"2152","Golden State Warriors","2/27/17",2016,1,0,33,"shot_yes","Running Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",-6,21,12,"green"
"2153","Golden State Warriors","11/28/16",2016,2,3,3,"shot_no","Running Layup Shot","2PT Field Goal",0,"Atlanta Hawks",1,7,21,"green"
"2154","Golden State Warriors","12/1/16",2016,2,1,0,"shot_yes","Running Layup Shot","2PT Field Goal",0,"Houston Rockets",0,3,23,"green"
"2155","Golden State Warriors","12/28/16",2016,3,2,10,"shot_yes","Running Layup Shot","2PT Field Goal",0,"Toronto Raptors",-1,2,34,"green"
"2156","Golden State Warriors","11/4/16",2016,3,3,17,"shot_yes","Running Layup Shot","2PT Field Goal",0,"Los Angeles Lakers",-8,1,33,"green"
"2157","Golden State Warriors","2/25/17",2016,1,9,59,"shot_no","Running Layup Shot","2PT Field Goal",2,"Brooklyn Nets",-16,21,3,"green"
"2158","Golden State Warriors","12/1/16",2016,1,5,22,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Houston Rockets",9,16,7,"green"
"2159","Golden State Warriors","3/24/17",2016,1,0,41,"shot_yes","Running Layup Shot","2PT Field Goal",0,"Sacramento Kings",9,3,12,"green"
"2160","Golden State Warriors","1/8/17",2016,3,10,4,"shot_yes","Running Layup Shot","2PT Field Goal",2,"Sacramento Kings",-17,16,26,"green"
"2161","Golden State Warriors","1/2/17",2016,3,1,55,"shot_no","Running Layup Shot","2PT Field Goal",1,"Denver Nuggets",2,13,35,"green"
"2162","Golden State Warriors","2/13/17",2016,1,5,23,"shot_no","Running Layup Shot","2PT Field Goal",3,"Denver Nuggets",-30,2,7,"green"
"2163","Golden State Warriors","3/6/17",2016,1,7,4,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Atlanta Hawks",19,-1,5,"green"
"2164","Golden State Warriors","10/25/16",2016,2,5,31,"shot_yes","Running Layup Shot","2PT Field Goal",2,"San Antonio Spurs",-6,21,19,"green"
"2165","Golden State Warriors","11/19/16",2016,3,2,57,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",-11,8,34,"green"
"2166","Golden State Warriors","12/5/16",2016,1,10,5,"shot_no","Running Layup Shot","2PT Field Goal",2,"Indiana Pacers",22,18,2,"green"
"2167","Golden State Warriors","3/2/17",2016,1,0,41,"shot_no","Step Back Jump shot","3PT Field Goal",25,"Chicago Bulls",-22,254,12,"green"
"2168","Golden State Warriors","1/18/17",2016,2,4,34,"shot_no","Step Back Jump shot","2PT Field Goal",18,"Oklahoma City Thunder",94,159,20,"green"
"2169","Golden State Warriors","3/28/17",2016,2,0,32,"shot_no","Tip Layup Shot","2PT Field Goal",0,"Houston Rockets",3,9,24,"green"
"2170","Golden State Warriors","3/28/17",2016,2,0,32,"shot_yes","Tip Layup Shot","2PT Field Goal",0,"Houston Rockets",-2,3,24,"green"
"2171","Golden State Warriors","1/22/17",2016,1,6,29,"shot_no","Tip Layup Shot","2PT Field Goal",0,"Orlando Magic",-6,5,6,"green"
"2172","Golden State Warriors","1/20/17",2016,4,8,27,"shot_yes","Tip Layup Shot","2PT Field Goal",0,"Houston Rockets",6,3,40,"green"
"2173","Golden State Warriors","3/14/17",2016,3,6,27,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",-12,9,30,"green"
"2174","Golden State Warriors","12/15/16",2016,3,9,18,"shot_no","Tip Layup Shot","2PT Field Goal",0,"New York Knicks",-1,9,27,"green"
"2175","Golden State Warriors","12/15/16",2016,3,9,19,"shot_no","Tip Layup Shot","2PT Field Goal",0,"New York Knicks",1,8,27,"green"
"2176","Golden State Warriors","12/15/16",2016,4,3,19,"shot_no","Tip Layup Shot","2PT Field Goal",1,"New York Knicks",0,18,45,"green"
"2177","Golden State Warriors","12/30/16",2016,3,1,46,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Dallas Mavericks",-17,3,35,"green"
"2178","Golden State Warriors","1/2/17",2016,4,0,28,"shot_yes","Tip Layup Shot","2PT Field Goal",2,"Denver Nuggets",-4,21,48,"green"
"2179","Golden State Warriors","11/18/16",2016,1,1,29,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Boston Celtics",-1,11,11,"green"
"2180","Golden State Warriors","11/21/16",2016,3,8,12,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Indiana Pacers",5,14,28,"green"
"2181","Golden State Warriors","11/21/16",2016,2,2,9,"shot_yes","Tip Layup Shot","2PT Field Goal",0,"Indiana Pacers",1,7,22,"green"
"2182","Golden State Warriors","11/3/16",2016,1,3,8,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-1,11,9,"green"
"2183","Golden State Warriors","11/3/16",2016,1,3,7,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-4,11,9,"green"
"2184","Golden State Warriors","10/25/16",2016,3,5,6,"shot_no","Tip Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-8,15,31,"green"
"2185","Golden State Warriors","11/7/16",2016,4,3,51,"shot_no","Tip Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",5,14,45,"green"
"2186","Golden State Warriors","10/28/16",2016,2,5,51,"shot_no","Tip Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",3,14,19,"green"
"2187","Golden State Warriors","12/10/16",2016,2,2,18,"shot_yes","Tip Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",4,13,22,"green"
"2188","Golden State Warriors","12/1/16",2016,4,7,4,"shot_no","Tip Layup Shot","2PT Field Goal",2,"Houston Rockets",-2,26,41,"green"
"2189","Golden State Warriors","12/10/16",2016,3,10,20,"shot_yes","Tip Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-7,11,26,"green"
"2190","Golden State Warriors","3/26/17",2016,3,0,32,"shot_no","Tip Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",-1,21,36,"green"
"2191","Golden State Warriors","12/5/16",2016,3,9,57,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Indiana Pacers",-1,16,27,"green"
"2192","Golden State Warriors","10/28/16",2016,1,11,43,"shot_no","Tip Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-8,14,1,"green"
"2193","Golden State Warriors","3/26/17",2016,4,1,16,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-10,14,47,"green"
"2194","Golden State Warriors","10/25/16",2016,3,8,35,"shot_no","Tip Layup Shot","2PT Field Goal",0,"San Antonio Spurs",0,7,28,"green"
"2195","Golden State Warriors","3/14/17",2016,1,2,24,"shot_no","Turnaround Bank shot","2PT Field Goal",13,"Philadelphia 76ers",114,80,10,"green"
"2196","Golden State Warriors","3/26/17",2016,1,1,36,"shot_no","Turnaround Bank shot","2PT Field Goal",5,"Memphis Grizzlies",-7,51,11,"green"
"2197","Golden State Warriors","3/26/17",2016,2,5,59,"shot_yes","Turnaround Jump Shot","2PT Field Goal",18,"Memphis Grizzlies",138,121,19,"green"
"2198","Golden State Warriors","3/29/17",2016,2,7,37,"shot_yes","Turnaround Jump Shot","2PT Field Goal",5,"San Antonio Spurs",15,52,17,"green"
"2199","Golden State Warriors","3/20/17",2016,3,5,34,"shot_no","Turnaround Jump Shot","2PT Field Goal",9,"Oklahoma City Thunder",56,77,31,"green"
"2200","Golden State Warriors","12/23/16",2016,3,9,37,"shot_yes","Alley Oop Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,27,"durant"
"2201","Golden State Warriors","11/18/16",2016,3,8,3,"shot_yes","Alley Oop Dunk Shot","2PT Field Goal",0,"Boston Celtics",0,1,28,"durant"
"2202","Golden State Warriors","12/5/16",2016,3,9,18,"shot_yes","Alley Oop Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,27,"durant"
"2203","Golden State Warriors","11/4/16",2016,3,5,52,"shot_yes","Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,31,"durant"
"2204","Golden State Warriors","10/30/16",2016,4,1,19,"shot_yes","Alley Oop Layup shot","2PT Field Goal",0,"Phoenix Suns",-1,3,47,"durant"
"2205","Golden State Warriors","2/8/17",2016,3,10,1,"shot_no","Alley Oop Layup shot","2PT Field Goal",1,"Chicago Bulls",2,18,26,"durant"
"2206","Golden State Warriors","2/23/17",2016,3,11,26,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,25,"durant"
"2207","Golden State Warriors","11/13/16",2016,3,5,16,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,31,"durant"
"2208","Golden State Warriors","11/19/16",2016,1,10,25,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,2,"durant"
"2209","Golden State Warriors","1/20/17",2016,3,6,38,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,30,"durant"
"2210","Golden State Warriors","11/13/16",2016,1,11,46,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,1,"durant"
"2211","Golden State Warriors","1/2/17",2016,2,3,0,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,21,"durant"
"2212","Golden State Warriors","11/10/16",2016,1,9,27,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,3,"durant"
"2213","Golden State Warriors","11/16/16",2016,1,9,8,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,3,"durant"
"2214","Golden State Warriors","11/3/16",2016,3,11,17,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,25,"durant"
"2215","Golden State Warriors","1/20/17",2016,3,9,3,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,27,"durant"
"2216","Golden State Warriors","2/11/17",2016,4,5,46,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,43,"durant"
"2217","Golden State Warriors","1/8/17",2016,4,3,39,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,45,"durant"
"2218","Golden State Warriors","1/18/17",2016,2,4,16,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,20,"durant"
"2219","Golden State Warriors","2/13/17",2016,1,8,12,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,4,"durant"
"2220","Golden State Warriors","2/4/17",2016,2,3,19,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,21,"durant"
"2221","Golden State Warriors","12/28/16",2016,2,9,57,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,15,"durant"
"2222","Golden State Warriors","11/4/16",2016,3,8,41,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,28,"durant"
"2223","Golden State Warriors","12/13/16",2016,3,5,59,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,31,"durant"
"2224","Golden State Warriors","12/7/16",2016,1,8,55,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,4,"durant"
"2225","Golden State Warriors","1/4/17",2016,3,10,0,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,26,"durant"
"2226","Golden State Warriors","2/13/17",2016,2,0,27,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,24,"durant"
"2227","Golden State Warriors","11/28/16",2016,4,1,26,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,47,"durant"
"2228","Golden State Warriors","2/10/17",2016,4,5,56,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,43,"durant"
"2229","Golden State Warriors","1/4/17",2016,3,10,33,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,26,"durant"
"2230","Golden State Warriors","11/10/16",2016,3,7,55,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,29,"durant"
"2231","Golden State Warriors","11/25/16",2016,1,6,37,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,6,"durant"
"2232","Golden State Warriors","10/25/16",2016,2,2,3,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,22,"durant"
"2233","Golden State Warriors","12/5/16",2016,1,6,8,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,6,"durant"
"2234","Golden State Warriors","11/23/16",2016,1,6,31,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,6,"durant"
"2235","Golden State Warriors","2/15/17",2016,3,6,28,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Sacramento Kings",0,16,30,"durant"
"2236","Golden State Warriors","11/1/16",2016,1,9,3,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",14,7,3,"durant"
"2237","Golden State Warriors","2/13/17",2016,3,11,10,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",2,"Denver Nuggets",14,16,25,"durant"
"2238","Golden State Warriors","11/23/16",2016,2,9,23,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-2,11,15,"durant"
"2239","Golden State Warriors","2/15/17",2016,2,2,34,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",3,"Sacramento Kings",22,26,22,"durant"
"2240","Golden State Warriors","1/25/17",2016,4,7,5,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"Charlotte Hornets",-7,7,41,"durant"
"2241","Golden State Warriors","1/4/17",2016,2,1,58,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",2,8,23,"durant"
"2242","Golden State Warriors","1/25/17",2016,1,8,44,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Charlotte Hornets",14,-1,4,"durant"
"2243","Golden State Warriors","12/5/16",2016,2,2,54,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Indiana Pacers",6,16,22,"durant"
"2244","Golden State Warriors","12/20/16",2016,4,9,34,"shot_yes","Cutting Layup Shot","2PT Field Goal",2,"Utah Jazz",-1,21,39,"durant"
"2245","Golden State Warriors","12/30/16",2016,4,7,50,"shot_no","Cutting Layup Shot","2PT Field Goal",1,"Dallas Mavericks",1,18,41,"durant"
"2246","Golden State Warriors","1/8/17",2016,3,4,29,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Sacramento Kings",-14,7,32,"durant"
"2247","Golden State Warriors","11/23/16",2016,2,10,59,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"Los Angeles Lakers",0,7,14,"durant"
"2248","Golden State Warriors","1/20/17",2016,3,10,20,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Houston Rockets",14,11,26,"durant"
"2249","Golden State Warriors","11/18/16",2016,4,11,10,"shot_yes","Cutting Layup Shot","2PT Field Goal",2,"Boston Celtics",22,8,37,"durant"
"2250","Golden State Warriors","2/8/17",2016,1,8,41,"shot_yes","Driving Bank shot","2PT Field Goal",6,"Chicago Bulls",42,43,4,"durant"
"2251","Golden State Warriors","1/20/17",2016,3,1,8,"shot_yes","Driving Bank shot","2PT Field Goal",7,"Houston Rockets",58,46,35,"durant"
"2252","Golden State Warriors","11/13/16",2016,4,1,13,"shot_yes","Driving Bank shot","2PT Field Goal",4,"Phoenix Suns",-9,41,47,"durant"
"2253","Golden State Warriors","1/6/17",2016,2,6,57,"shot_yes","Driving Bank shot","2PT Field Goal",6,"Memphis Grizzlies",-27,56,18,"durant"
"2254","Golden State Warriors","12/11/16",2016,1,8,40,"shot_no","Driving Bank shot","2PT Field Goal",4,"Minnesota Timberwolves",-32,28,4,"durant"
"2255","Golden State Warriors","12/25/16",2016,1,3,38,"shot_yes","Driving Bank shot","2PT Field Goal",9,"Cleveland Cavaliers",97,13,9,"durant"
"2256","Golden State Warriors","2/27/17",2016,4,1,56,"shot_yes","Driving Bank shot","2PT Field Goal",3,"Philadelphia 76ers",27,26,47,"durant"
"2257","Golden State Warriors","12/28/16",2016,3,5,51,"shot_yes","Driving Bank shot","2PT Field Goal",7,"Toronto Raptors",-47,56,31,"durant"
"2258","Golden State Warriors","2/27/17",2016,1,4,9,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,8,"durant"
"2259","Golden State Warriors","2/13/17",2016,2,5,23,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,19,"durant"
"2260","Golden State Warriors","1/2/17",2016,3,6,52,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,30,"durant"
"2261","Golden State Warriors","12/15/16",2016,3,3,21,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,33,"durant"
"2262","Golden State Warriors","11/23/16",2016,4,9,25,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,39,"durant"
"2263","Golden State Warriors","2/4/17",2016,4,7,41,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,41,"durant"
"2264","Golden State Warriors","10/28/16",2016,1,0,37,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,12,"durant"
"2265","Golden State Warriors","12/25/16",2016,3,0,28,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,36,"durant"
"2266","Golden State Warriors","12/25/16",2016,1,4,52,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,8,"durant"
"2267","Golden State Warriors","11/7/16",2016,3,2,8,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,34,"durant"
"2268","Golden State Warriors","2/2/17",2016,1,10,8,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,2,"durant"
"2269","Golden State Warriors","11/7/16",2016,4,0,23,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,48,"durant"
"2270","Golden State Warriors","1/2/17",2016,1,6,35,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,6,"durant"
"2271","Golden State Warriors","12/13/16",2016,4,8,41,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,40,"durant"
"2272","Golden State Warriors","12/8/16",2016,4,6,4,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,42,"durant"
"2273","Golden State Warriors","1/28/17",2016,2,0,42,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,24,"durant"
"2274","Golden State Warriors","2/27/17",2016,2,3,51,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,21,"durant"
"2275","Golden State Warriors","10/25/16",2016,2,2,47,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,22,"durant"
"2276","Golden State Warriors","1/16/17",2016,2,3,10,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,21,"durant"
"2277","Golden State Warriors","11/4/16",2016,2,8,6,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,16,"durant"
"2278","Golden State Warriors","12/17/16",2016,1,7,6,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,5,"durant"
"2279","Golden State Warriors","1/25/17",2016,1,11,5,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",-6,2,1,"durant"
"2280","Golden State Warriors","11/3/16",2016,3,0,1,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,7,36,"durant"
"2281","Golden State Warriors","11/3/16",2016,2,2,29,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,22,"durant"
"2282","Golden State Warriors","1/6/17",2016,1,11,44,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,1,"durant"
"2283","Golden State Warriors","12/17/16",2016,2,7,46,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,17,"durant"
"2284","Golden State Warriors","2/8/17",2016,1,2,43,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",1,"Chicago Bulls",6,11,10,"durant"
"2285","Golden State Warriors","11/7/16",2016,2,3,6,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",9,7,21,"durant"
"2286","Golden State Warriors","11/9/16",2016,4,5,35,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Dallas Mavericks",2,21,43,"durant"
"2287","Golden State Warriors","11/21/16",2016,1,7,42,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",1,"Indiana Pacers",-11,7,5,"durant"
"2288","Golden State Warriors","1/6/17",2016,2,8,4,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",14,11,16,"durant"
"2289","Golden State Warriors","12/1/16",2016,1,0,18,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",1,"Houston Rockets",10,11,12,"durant"
"2290","Golden State Warriors","1/29/17",2016,3,4,22,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",17,11,32,"durant"
"2291","Golden State Warriors","12/1/16",2016,2,5,15,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",0,"Houston Rockets",0,8,19,"durant"
"2292","Golden State Warriors","11/26/16",2016,2,7,14,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",17,11,17,"durant"
"2293","Golden State Warriors","12/22/16",2016,4,9,32,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Brooklyn Nets",-22,-6,39,"durant"
"2294","Golden State Warriors","12/15/16",2016,3,9,20,"shot_no","Driving Finger Roll Layup Shot","2PT Field Goal",1,"New York Knicks",6,18,27,"durant"
"2295","Golden State Warriors","11/23/16",2016,2,1,6,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",9,26,23,"durant"
"2296","Golden State Warriors","12/10/16",2016,3,8,3,"shot_yes","Driving Floating Bank Jump Shot","2PT Field Goal",6,"Memphis Grizzlies",-61,21,28,"durant"
"2297","Golden State Warriors","1/20/17",2016,1,4,1,"shot_yes","Driving Floating Bank Jump Shot","2PT Field Goal",6,"Houston Rockets",46,46,8,"durant"
"2298","Golden State Warriors","11/16/16",2016,4,0,40,"shot_no","Driving Floating Bank Jump Shot","3PT Field Goal",25,"Toronto Raptors",6,257,48,"durant"
"2299","Golden State Warriors","10/25/16",2016,4,11,27,"shot_yes","Driving Floating Bank Jump Shot","2PT Field Goal",10,"San Antonio Spurs",33,95,37,"durant"
"2300","Golden State Warriors","2/27/17",2016,1,7,47,"shot_yes","Driving Floating Bank Jump Shot","2PT Field Goal",4,"Philadelphia 76ers",-40,-5,5,"durant"
"2301","Golden State Warriors","2/10/17",2016,1,9,37,"shot_no","Driving Floating Bank Jump Shot","2PT Field Goal",9,"Memphis Grizzlies",99,7,3,"durant"
"2302","Golden State Warriors","10/25/16",2016,3,11,18,"shot_no","Driving Floating Jump Shot","2PT Field Goal",7,"San Antonio Spurs",-34,65,25,"durant"
"2303","Golden State Warriors","11/28/16",2016,4,10,2,"shot_no","Driving Floating Jump Shot","2PT Field Goal",9,"Atlanta Hawks",9,90,38,"durant"
"2304","Golden State Warriors","12/25/16",2016,4,7,57,"shot_no","Driving Floating Jump Shot","2PT Field Goal",11,"Cleveland Cavaliers",-114,7,41,"durant"
